transaction_id,posting_date_raw,invoice_date_raw,fiscal_period,entity_code,account_code_raw,cost_center_raw,vendor_name_raw,invoice_number,po_number,currency_code,amount_raw,tax_code,narrative,source_system,posting_date,invoice_date,fiscal_year,fiscal_month,amount,amount_is_negative,narrative_lower,processing_timestamp,source_file,data_quality_score,anomaly_count,entity_valid,entity_code_mapped,account_code_clean,account_valid,account_code_mapped,account_description,cost_center_present,cost_center_valid,cost_center_mapped,vendor_canonical,vendor_resolution_status,fx_key,fx_rate,amount_aud,conversion_status,mean_amount,std_amount,txn_count,is_outlier,posting_hour,posting_day,posting_weekend,suspicious_hour,has_exception,exception_rules
TXN000582,2026-02-11,2026-02-07,2026-02,AUS01,5910,CC2100,Deloitte Touche,INV18906,PO3586,GBP,31676.97,,Payment for subscription,SAP,2026-02-11,2026-02-07,2026,02,31676.97,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5910,True,5910,Interest Expense,True,True,CC2100,Deloitte,MAPPED,2026-02_GBP,1.955,61928.476350000004,CONVERTED,33774.54824600841,21661.31598456901,119.0,False,0.0,Wednesday,False,True,True,EX004;EX009
TXN000583,18/01/2026,09/01/2026,2026-01,AUS01,5610,CC4000,EY Australia,INV81557,PO2816,GBP,27877.16,,Payment for license,Manual Entry,2026-01-18,2026-01-09,2026,01,27877.16,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5610,True,5610,Postage and Courier,True,True,CC4000,EY,MAPPED,2026-01_GBP,1.957,54555.60212,CONVERTED,29081.766845273953,25872.32663648796,146.0,False,0.0,Sunday,True,True,True,EX004;EX009
TXN000584,2026-02-09,2026-02-08,2026-02,AUS01,5310,CC3100,Deloitte Touche,INV17784,,USD,15120.9,,Payment for license,Workday,2026-02-09,2026-02-08,2026,02,15120.9,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5310,True,5310,Legal Fees,True,True,CC3100,Deloitte,MAPPED,2026-02_USD,1.525,23059.372499999998,CONVERTED,33139.04129260232,28423.631835285127,171.0,False,0.0,Monday,False,True,True,EX001;EX009
TXN000585,2026-01-25,2026-01-21,2026-01,AUS01,5500,CC1100,Microsoft,INV64557,PO2320,NZD,44149.42,,Payment for license,Manual Entry,2026-01-25,2026-01-21,2026,01,44149.42,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5500,True,5500,Marketing,True,True,CC1100,Microsoft Corporation,MAPPED,2026-01_NZD,0.9335,41213.48357,CONVERTED,28972.634359125877,32785.70497360227,143.0,False,0.0,Sunday,True,True,True,EX009
TXN000586,01/05/2026,01/04/2026,2026-01,AUS01,5100,CC1000,Hays,INV66559,PO4731,USD,29300.13,,Payment for services,SAP,2026-05-01,2026-04-01,2026,01,29300.13,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5100,True,5100,Office Rent,True,True,CC1000,Hays Recruitment,MAPPED,2026-01_USD,1.527,44741.29851,CONVERTED,29138.02959753333,27547.65120166844,150.0,False,0.0,Friday,False,True,True,EX009
TXN000587,01/02/2026,23/01/2026,2026-02,AUS01,5610,CC3100,Amazon,INV59444,PO8040,GBP,2441.1,,Payment for consulting,API Import,2026-02-01,2026-01-23,2026,02,2441.1,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5610,True,5610,Postage and Courier,True,True,CC3100,Amazon Web Services,MAPPED,2026-02_GBP,1.955,4772.3505,CONVERTED,29081.766845273953,25872.32663648796,146.0,False,0.0,Sunday,True,True,True,EX009
TXN000588,2026-01-05,2025-12-28,2026-01,AUS01,5100,CC4100,Regus Australia,INV67216,PO4902,NZD,8794.69,,Payment for goods,SAP,2026-01-05,2025-12-28,2026,01,8794.69,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5100,True,5100,Office Rent,True,True,CC4100,Regus,MAPPED,2026-01_NZD,0.9335,8209.843115,CONVERTED,29138.02959753333,27547.65120166844,150.0,False,0.0,Monday,False,True,True,EX009
TXN000589,2025-01-19,2025-01-15,2025-01,AUS01,5410,CC4000,Microsoft,INV42757,PO2255,AUD,39309.19,,Payment for services,Oracle,2025-01-19,2025-01-15,2025,01,39309.19,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5410,True,5410,Accommodation,True,True,CC4000,Microsoft Corporation,MAPPED,2025-01_AUD,1.0,39309.19,DOMESTIC,29277.518810999987,22143.12829502557,155.0,False,0.0,Sunday,True,True,True,EX009
TXN000590,15/12/2025,10/12/2025,2025-12,AUS01,5010,CC3000,WeWork Australia,INV27002,PO8843,USD,44914.19,,Payment for services,SAP,2025-12-15,2025-12-10,2025,12,44914.19,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5010,True,5010,Employee Benefits,True,True,CC3000,WeWork,MAPPED,2025-12_USD,1.523,68404.31137,CONVERTED,27923.213086278203,19430.63083039902,133.0,False,0.0,Monday,False,True,True,EX004;EX009
TXN000591,10/03/2025,09/24/2025,2025-10,AUS01,5200,CC3200,WeWork Australia,INV49677,PO5795,USD,20015.03,,Payment for goods,API Import,2025-03-10,2025-09-24,2025,10,20015.03,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5200,True,5200,Software Licenses,True,True,CC3200,WeWork,MAPPED,2025-10_USD,1.521,30442.860629999996,CONVERTED,30196.543712413786,22166.314759696765,145.0,False,0.0,Monday,False,True,True,EX009
TXN000592,02/09/2026,01/31/2026,2026-02,AUS01,5510,CC1100,MSFT,INV91509,PO2285,NZD,40529.1,,Payment for goods,Oracle,2026-09-02,2026-01-31,2026,02,40529.1,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5510,True,5510,Advertising,True,True,CC1100,Microsoft Corporation,MAPPED,2026-02_NZD,0.932,37773.1212,CONVERTED,28498.583342781956,23667.16979723599,133.0,False,0.0,Wednesday,False,True,True,EX007;EX009
TXN000593,27/01/2026,22/01/2026,2026-01,AUS01,5800,CC4000,Workday,INV28607,,AUD,16820.31,,Payment for goods,Manual Entry,2026-01-27,2026-01-22,2026,01,16820.31,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5800,True,5800,Depreciation,True,True,CC4000,Workday Inc,MAPPED,2026-01_AUD,1.0,16820.31,DOMESTIC,30184.39373025477,34245.09535020032,157.0,False,0.0,Tuesday,False,True,True,EX001;EX009
TXN000594,21-04-2025,19-04-2025,2025-04,AUS01,5000,CC3200,Microsoft,INV60354,PO2384,NZD,12580.73,,Payment for services,Workday,2025-04-21,2025-04-19,2025,04,12580.73,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5000,True,5000,Salaries and Wages,True,True,CC3200,Microsoft Corporation,MAPPED,2025-04_NZD,0.932,11725.24036,CONVERTED,30471.385558248177,22939.768434623154,137.0,False,0.0,Monday,False,True,True,EX009
TXN000595,28-01-2026,20-01-2026,2026-01,AUS01,5000,CC3100,Federal Express,INV36965,PO8062,GBP,2094.26,,Payment for license,SAP,2026-01-28,2026-01-20,2026,01,2094.26,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5000,True,5000,Salaries and Wages,True,True,CC3100,FedEx,MAPPED,2026-01_GBP,1.957,4098.466820000001,CONVERTED,30471.385558248177,22939.768434623154,137.0,False,0.0,Wednesday,False,True,True,EX009
TXN000596,12/22/2025,12/21/2025,2025-12,AUS01,5520,CC3000,Amazon,INV44410,PO4547,NZD,41529.17,,Payment for services,Workday,2025-12-22,2025-12-21,2025,12,41529.17,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5520,True,5520,Events,True,True,CC3000,Amazon Web Services,MAPPED,2025-12_NZD,0.9305,38642.892685,CONVERTED,30860.276023483882,21900.267908653983,155.0,False,0.0,Monday,False,True,True,EX009
TXN000597,24-10-2025,17-10-2025,2025-10,AUS01,5900,CC1000,GCP,INV98862,,GBP,42866.06,,Payment for license,Manual Entry,2025-10-24,2025-10-17,2025,10,42866.06,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5900,True,5900,Bank Charges,True,True,CC1000,Google Cloud,MAPPED,2025-10_GBP,1.951,83631.68306,CONVERTED,31670.032329854675,24882.231532617723,172.0,False,0.0,Friday,False,True,True,EX001;EX004;EX009
TXN000598,01/14/2026,01/11/2026,2026-01,AUS01,5400,CC3200,Accenture Pty,INV46791,PO5495,USD,40856.3,,Payment for services,Oracle,2026-01-14,2026-11-01,2026,01,40856.3,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5400,True,5400,Travel,True,True,CC3200,Accenture,MAPPED,2026-01_USD,1.527,62387.570100000004,CONVERTED,31663.682660000006,30146.476988256833,133.0,False,0.0,Wednesday,False,True,True,EX004;EX009
TXN000599,01/25/2026,01/19/2026,2026-01,AUS01,5600,CC3100,Microsoft,INV96406,,NZD,16340.1,,Payment for license,SAP,2026-01-25,2026-01-19,2026,01,16340.1,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5600,True,5600,Telecommunications,True,True,CC3100,Microsoft Corporation,MAPPED,2026-01_NZD,0.9335,15253.48335,CONVERTED,32190.120230168057,26805.910450208805,119.0,False,0.0,Sunday,True,True,True,EX001;EX009
TXN000600,01/04/2026,12/25/2025,2026-01,AUS01,5700,CC3000,Deloitte Touche,INV12263,PO8642,USD,20027.01,,Payment for services,Workday,2026-04-01,2025-12-25,2026,01,20027.01,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5700,True,5700,Training,True,True,CC3000,Deloitte,MAPPED,2026-01_USD,1.527,30581.244269999996,CONVERTED,31110.431902446802,30160.111495086097,141.0,False,0.0,Wednesday,False,True,True,EX009
TXN000601,16/01/2026,09/01/2026,2026-01,AUS01,5010,CC4100,Google,INV82279,PO2049,NZD,40377.29,,Payment for consulting,Oracle,2026-01-16,2026-01-09,2026,01,40377.29,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5010,True,5010,Employee Benefits,True,True,CC4100,Google Cloud,MAPPED,2026-01_NZD,0.9335,37692.200215,CONVERTED,27923.213086278203,19430.63083039902,133.0,False,0.0,Friday,False,True,True,EX009
TXN000602,02/09/2026,02/04/2026,2026-02,AUS01,5920,CC3200,Slack,INV29254,PO1812,USD,28402.18,,Payment for goods,SAP,2026-09-02,2026-04-02,2026,02,28402.18,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5920,True,5920,FX Loss,True,True,CC3200,Slack Technologies,MAPPED,2026-02_USD,1.525,43313.324499999995,CONVERTED,27533.92400565971,21784.021192347693,144.0,False,0.0,Wednesday,False,True,True,EX007;EX009
TXN000603,2026-01-21,2026-01-18,2026-01,AUS01,5700,CC4000,Optus Pty,INV39878,,NZD,1983.81,,Payment for subscription,Workday,2026-01-21,2026-01-18,2026,01,1983.81,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5700,True,5700,Training,True,True,CC4000,Optus,MAPPED,2026-01_NZD,0.9335,1851.8866349999998,CONVERTED,31110.431902446802,30160.111495086097,141.0,False,0.0,Wednesday,False,True,True,EX001;EX009
TXN000604,01/01/2026,12/23/2025,2026-01,AUS01,5710,CC1000,Accenture Pty,INV76445,PO9372,NZD,5001.44,,Payment for services,Oracle,2026-01-01,2025-12-23,2026,01,5001.44,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5710,True,5710,Recruitment,True,True,CC1000,Accenture,MAPPED,2026-01_NZD,0.9335,4668.844239999999,CONVERTED,29496.09592285716,24753.031499859637,133.0,False,0.0,Thursday,False,True,True,EX009
TXN000605,01/07/2026,12/28/2025,2026-01,AUS01,5320,CC3100,Salesforce,INV28753,,GBP,39425.81,,Payment for license,Workday,2026-07-01,2025-12-28,2026,01,39425.81,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5320,True,5320,Audit Fees,True,True,CC3100,Salesforce Inc,MAPPED,2026-01_GBP,1.957,77156.31017,CONVERTED,31658.610713475173,32284.527206153973,141.0,False,0.0,Wednesday,False,True,True,EX001;EX004;EX009
TXN000606,11-11-2025,05-11-2025,2025-11,AUS01,5500,CC2100,Amazon,INV48125,PO1418,USD,16636.76,,Payment for services,API Import,2025-11-11,2025-11-05,2025,11,16636.76,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5500,True,5500,Marketing,True,True,CC2100,Amazon Web Services,MAPPED,2025-11_USD,1.526,25387.69576,CONVERTED,28972.634359125877,32785.70497360227,143.0,False,0.0,Tuesday,False,True,True,EX009
TXN000607,07/07/2025,06/28/2025,2025-07,AUS01,5710,CC4000,WeWork Australia,INV86373,,USD,17109.9,,Payment for goods,Manual Entry,2025-07-07,2025-06-28,2025,07,17109.9,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5710,True,5710,Recruitment,True,True,CC4000,WeWork,MAPPED,2025-07_USD,1.528,26143.927200000002,CONVERTED,29496.09592285716,24753.031499859637,133.0,False,0.0,Monday,False,True,True,EX001;EX009
TXN000608,2026-01-25,2026-01-23,2026-01,AUS01,5210,CC4100,Robert Half International,INV25891,PO9646,GBP,24299.64,,Payment for services,API Import,2026-01-25,2026-01-23,2026,01,24299.64,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5210,True,5210,Cloud Services,True,True,CC4100,Robert Half,MAPPED,2026-01_GBP,1.957,47554.39548,CONVERTED,31620.56664919015,27460.393400888206,142.0,False,0.0,Sunday,True,True,True,EX009
TXN000609,16-02-2026,10-02-2026,2026-02,AUS01,5220,CC2000,KPMG Australia,INV57443,,USD,14857.93,,Payment for subscription,SAP,2026-02-16,2026-02-10,2026,02,14857.93,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5220,True,5220,IT Support,True,True,CC2000,KPMG,MAPPED,2026-02_USD,1.525,22658.343249999998,CONVERTED,29540.94372533058,19404.169897416657,121.0,False,0.0,Monday,False,True,True,EX001;EX009
TXN000610,23/05/2025,15/05/2025,2025-05,AUS01,5800,CC3100,Regus Australia,INV76275,,AUD,15904.11,,Payment for subscription,Manual Entry,2025-05-23,2025-05-15,2025,05,15904.11,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5800,True,5800,Depreciation,True,True,CC3100,Regus,MAPPED,2025-05_AUD,1.0,15904.11,DOMESTIC,30184.39373025477,34245.09535020032,157.0,False,0.0,Friday,False,True,True,EX001;EX009
TXN000611,20/12/2025,12/12/2025,2025-12,AUS01,5900,CC3100,ServiceNow Inc,INV42105,PO7678,USD,41664.69,,Payment for license,Oracle,2025-12-20,2025-12-12,2025,12,41664.69,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5900,True,5900,Bank Charges,True,True,CC3100,ServiceNow,MAPPED,2025-12_USD,1.523,63455.322869999996,CONVERTED,31670.032329854675,24882.231532617723,172.0,False,0.0,Saturday,True,True,True,EX004;EX009
TXN000612,01/20/2026,01/15/2026,2026-01,AUS01,5310,CC3000,Atlassian Pty,INV76194,PO9096,AUD,18441.78,,Payment for goods,Oracle,2026-01-20,2026-01-15,2026,01,18441.78,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5310,True,5310,Legal Fees,True,True,CC3000,Atlassian,MAPPED,2026-01_AUD,1.0,18441.78,DOMESTIC,33139.04129260232,28423.631835285127,171.0,False,0.0,Tuesday,False,True,True,EX009
TXN000613,2025-04-15,2025-04-12,2025-04,AUS01,5100,CC3100,Deloitte Touche,INV26567,PO8068,GBP,33454.14,,Payment for services,Oracle,2025-04-15,2025-04-12,2025,04,33454.14,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5100,True,5100,Office Rent,True,True,CC3100,Deloitte,MAPPED,2025-04_GBP,1.955,65402.8437,CONVERTED,29138.02959753333,27547.65120166844,150.0,False,0.0,Tuesday,False,True,True,EX004;EX009
TXN000614,03/02/2026,25/01/2026,2026-02,AUS01,5920,CC4000,Federal Express,INV62732,PO4955,GBP,16011.11,,Payment for subscription,SAP,2026-02-03,2026-01-25,2026,02,16011.11,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5920,True,5920,FX Loss,True,True,CC4000,FedEx,MAPPED,2026-02_GBP,1.955,31301.720050000004,CONVERTED,27533.92400565971,21784.021192347693,144.0,False,0.0,Tuesday,False,True,True,EX009
TXN000615,02/11/2026,02/01/2026,2026-02,AUS01,5610,CC4100,GCP,INV56525,PO7699,AUD,3411.49,,Payment for consulting,Manual Entry,2026-11-02,2026-01-02,2026,02,3411.49,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5610,True,5610,Postage and Courier,True,True,CC4100,Google Cloud,MAPPED,2026-02_AUD,1.0,3411.49,DOMESTIC,29081.766845273953,25872.32663648796,146.0,False,0.0,Monday,False,True,True,EX007;EX009
TXN000616,10-01-2026,07-01-2026,2026-01,AUS01,5800,CC1200,Robert Half International,INV11020,PO7060,AUD,6936.31,,Payment for consulting,Manual Entry,2026-01-10,2026-01-07,2026,01,6936.31,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5800,True,5800,Depreciation,True,True,CC1200,Robert Half,MAPPED,2026-01_AUD,1.0,6936.31,DOMESTIC,30184.39373025477,34245.09535020032,157.0,False,0.0,Saturday,True,True,True,EX009
TXN000617,11-01-2025,08-01-2025,2025-01,AUS01,5510,CC4100,PWC,INV74656,PO9481,AUD,10528.63,,Payment for license,API Import,2025-01-11,2025-01-08,2025,01,10528.63,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5510,True,5510,Advertising,True,True,CC4100,PwC,MAPPED,2025-01_AUD,1.0,10528.63,DOMESTIC,28498.583342781956,23667.16979723599,133.0,False,0.0,Saturday,True,True,True,EX009
TXN000618,17-02-2025,12-02-2025,2025-02,AUS01,5310,CC3100,McKinsey,INV15496,PO4451,USD,42912.76,,Payment for consulting,API Import,2025-02-17,2025-02-12,2025,02,42912.76,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5310,True,5310,Legal Fees,True,True,CC3100,McKinsey & Company,MAPPED,2025-02_USD,1.51,64798.26760000001,CONVERTED,33139.04129260232,28423.631835285127,171.0,False,0.0,Monday,False,True,True,EX004;EX009
TXN000619,03/09/2025,03/07/2025,2025-03,AUS01,5320,CC2100,Adobe,INV73784,PO3774,AUD,13024.16,,Payment for subscription,Workday,2025-09-03,2025-07-03,2025,03,13024.16,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5320,True,5320,Audit Fees,True,True,CC2100,Adobe Systems,MAPPED,2025-03_AUD,1.0,13024.16,DOMESTIC,31658.610713475173,32284.527206153973,141.0,False,0.0,Wednesday,False,True,True,EX009
TXN000620,2026-02-20,2026-02-16,2026-02,AUS01,5700,CC2100,Zoom,INV76676,PO1448,AUD,9387.26,,Payment for license,SAP,2026-02-20,2026-02-16,2026,02,9387.26,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5700,True,5700,Training,True,True,CC2100,Zoom Video Communications,MAPPED,2026-02_AUD,1.0,9387.26,DOMESTIC,31110.431902446802,30160.111495086097,141.0,False,0.0,Friday,False,True,True,EX009
TXN000621,18/07/2025,17/07/2025,2025-07,AUS01,5500,CC1000,Regus Australia,INV84863,PO8288,USD,12754.5,,Payment for license,Oracle,2025-07-18,2025-07-17,2025,07,12754.5,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5500,True,5500,Marketing,True,True,CC1000,Regus,MAPPED,2025-07_USD,1.528,19488.876,CONVERTED,28972.634359125877,32785.70497360227,143.0,False,0.0,Friday,False,True,True,EX009
TXN000622,27-01-2026,22-01-2026,2026-01,AUS01,5100,CC1100,Optus Pty,INV21385,PO5562,GBP,22247.17,,Payment for services,Workday,2026-01-27,2026-01-22,2026,01,22247.17,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5100,True,5100,Office Rent,True,True,CC1100,Optus,MAPPED,2026-01_GBP,1.957,43537.71169,CONVERTED,29138.02959753333,27547.65120166844,150.0,False,0.0,Tuesday,False,True,True,EX009
TXN000623,2026-01-26,2026-01-22,2026-01,AUS01,5800,CC1100,McKinsey,INV46190,PO9402,USD,22867.0,,Payment for services,Workday,2026-01-26,2026-01-22,2026,01,22867.0,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5800,True,5800,Depreciation,True,True,CC1100,McKinsey & Company,MAPPED,2026-01_USD,1.527,34917.909,CONVERTED,30184.39373025477,34245.09535020032,157.0,False,0.0,Monday,False,True,True,EX009
TXN000624,02-01-2026,31-12-2025,2026-01,AUS01,5710,CC4000,McKinsey,INV96655,PO1583,USD,37880.25,,Payment for services,Oracle,2026-01-02,2025-12-31,2026,01,37880.25,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5710,True,5710,Recruitment,True,True,CC4000,McKinsey & Company,MAPPED,2026-01_USD,1.527,57843.141749999995,CONVERTED,29496.09592285716,24753.031499859637,133.0,False,0.0,Friday,False,True,True,EX004;EX009
TXN000625,05-02-2026,01-02-2026,2026-02,AUS01,5700,CC2000,Deloitte Touche,INV34524,PO5630,GBP,6899.35,,Payment for goods,Oracle,2026-02-05,2026-02-01,2026,02,6899.35,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5700,True,5700,Training,True,True,CC2000,Deloitte,MAPPED,2026-02_GBP,1.955,13488.22925,CONVERTED,31110.431902446802,30160.111495086097,141.0,False,0.0,Thursday,False,True,True,EX009
TXN000626,2026-01-21,2026-01-12,2026-01,AUS01,5920,CC2000,AWS,INV83103,PO3918,GBP,3120.03,,Payment for services,Manual Entry,2026-01-21,2026-01-12,2026,01,3120.03,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5920,True,5920,FX Loss,True,True,CC2000,Amazon Web Services,MAPPED,2026-01_GBP,1.957,6105.89871,CONVERTED,27533.92400565971,21784.021192347693,144.0,False,0.0,Wednesday,False,True,True,EX009
TXN000627,08/23/2025,08/13/2025,2025-08,AUS01,5400,CC4100,Accenture Pty,INV96106,PO5916,NZD,21842.06,,Payment for goods,Workday,2025-08-23,2025-08-13,2025,08,21842.06,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5400,True,5400,Travel,True,True,CC4100,Accenture,MAPPED,2025-08_NZD,0.93,20313.115800000003,CONVERTED,31663.682660000006,30146.476988256833,133.0,False,0.0,Saturday,True,True,True,EX009
TXN000628,22-01-2026,14-01-2026,2026-01,AUS01,5900,CC3100,WeWork Australia,INV38695,,GBP,13364.23,,Payment for subscription,Manual Entry,2026-01-22,2026-01-14,2026,01,13364.23,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5900,True,5900,Bank Charges,True,True,CC3100,WeWork,MAPPED,2026-01_GBP,1.957,26153.79811,CONVERTED,31670.032329854675,24882.231532617723,172.0,False,0.0,Thursday,False,True,True,EX001;EX009
TXN000629,02/15/2026,02/11/2026,2026-02,AUS01,5700,CC3100,Atlassian Pty,INV51799,PO6694,USD,20966.64,,Payment for consulting,Oracle,2026-02-15,2026-11-02,2026,02,20966.64,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5700,True,5700,Training,True,True,CC3100,Atlassian,MAPPED,2026-02_USD,1.525,31974.125999999997,CONVERTED,31110.431902446802,30160.111495086097,141.0,False,0.0,Sunday,True,True,True,EX009
TXN000630,25-01-2026,17-01-2026,2026-01,AUS01,5610,CC3100,Accenture Pty,INV76517,,AUD,13162.77,,Payment for consulting,SAP,2026-01-25,2026-01-17,2026,01,13162.77,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5610,True,5610,Postage and Courier,True,True,CC3100,Accenture,MAPPED,2026-01_AUD,1.0,13162.77,DOMESTIC,29081.766845273953,25872.32663648796,146.0,False,0.0,Sunday,True,True,True,EX001;EX009
TXN000631,02/18/2026,02/13/2026,2026-02,AUS01,5700,CC3000,AusPost,INV65731,PO1895,GBP,36425.47,,Payment for subscription,Manual Entry,2026-02-18,2026-02-13,2026,02,36425.47,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5700,True,5700,Training,True,True,CC3000,Australia Post,MAPPED,2026-02_GBP,1.955,71211.79385,CONVERTED,31110.431902446802,30160.111495086097,141.0,False,0.0,Wednesday,False,True,True,EX004;EX009
TXN000632,24/02/2026,18/02/2026,2026-02,AUS01,5620,CC1000,EY Australia,INV85039,PO9782,GBP,18500.54,,Payment for goods,SAP,2026-02-24,2026-02-18,2026,02,18500.54,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5620,True,5620,Insurance,True,True,CC1000,EY,MAPPED,2026-02_GBP,1.955,36168.555700000004,CONVERTED,32410.971605588227,27490.799177232966,170.0,False,0.0,Tuesday,False,True,True,EX009
TXN000633,02/20/2026,02/17/2026,2026-02,AUS01,5610,CC4000,Amazon,INV21829,PO6460,AUD,36128.34,,Payment for subscription,API Import,2026-02-20,2026-02-17,2026,02,36128.34,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5610,True,5610,Postage and Courier,True,True,CC4000,Amazon Web Services,MAPPED,2026-02_AUD,1.0,36128.34,DOMESTIC,29081.766845273953,25872.32663648796,146.0,False,0.0,Friday,False,True,True,EX009
TXN000634,2026-01-03,2025-12-25,2026-01,AUS01,5200,CC3000,SAP,INV61842,PO4757,USD,37732.89,,Payment for subscription,Oracle,2026-01-03,2025-12-25,2026,01,37732.89,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5200,True,5200,Software Licenses,True,True,CC3000,SAP SE,MAPPED,2026-01_USD,1.527,57618.123029999995,CONVERTED,30196.543712413786,22166.314759696765,145.0,False,0.0,Saturday,True,True,True,EX004;EX009
